front,back,Fdown,Bdown,code
563,0,-19,,
557,0,-19,,
443,0,-19,,
436,0,-19,,
388,0,-19,,
378,0,-19,,
450,0,-19,,
563,0,-19,,
584,0,-19,,
565,0,-19,,
490,0,-19,,
323,0,-19,,
262,0,-19,,
170,0,,,
121,0,,,
118,0,,,
147,0,,,
177,0,,,
188,0,,,
186,0,,,
186,0,,,
192,0,,,
201,0,,,
196,0,,,
214,0,,,
321,0,,,
330,0,,,
342,0,,,
177,0,,,
117,6,,,
16,18,,,
40,94,,,
69,173,,,
396,179,,,
739,321,-19,,
739,477,-19,-20,
739,839,-19,-20,
739,885,-19,-20,
739,896,-19,-20,
739,900,-19,-20,
739,906,-19,-20,
739,913,-19,-20,
739,919,-19,-20,
739,920,-19,-20,
739,915,-19,-20,
739,795,-19,-20,
739,549,-19,-20,
739,503,-19,-20,
739,502,-19,-20,
739,506,-19,-20,
739,507,-19,-20,
739,470,-19,-20,
739,588,-19,-20,
739,690,-19,-20,
739,777,-19,-20,
739,823,-19,-20,
739,845,-19,-20,
739,838,-19,-20,
739,788,-19,-20,
739,709,-19,-20,
739,621,-19,-20,
739,329,-19,-20,
739,208,-19,-20,
739,205,-19,-20,
739,321,-19,-20,
739,574,-19,-20,
739,607,-19,-20,
739,234,-19,-20,
739,175,-19,-20,
0,141,,,
0,298,,,
0,355,,,
46,387,,,
60,404,,,
41,371,,,
57,331,,,
71,248,,,
751,437,-19,,
751,806,-19,-20,
751,839,-19,-20,
751,855,-19,-20,
751,841,-19,-20,
751,804,-19,-20,
751,725,-19,-20,
751,643,-19,-20,
751,583,-19,-20,
751,547,-19,-20,
751,516,-19,-20,
751,470,-19,-20,
751,318,-19,-20,
933,85,-19,,
806,0,-19,,
265,45,-19,,
115,125,,,
79,193,,,
92,217,,,
94,242,,,
172,144,,,
328,62,,,
908,128,-19,,
0,35,,,
952,0,-19,,
955,0,-19,,
783,0,-19,,
937,0,-19,,
945,0,-19,,
944,0,-19,,
899,0,-19,,
936,0,-19,,
874,0,-19,,
943,0,-19,,
964,0,-19,,
938,0,-19,,
13,6,,,
317,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
220,0,,,
661,0,-19,,
912,0,-19,,
921,0,-19,,
827,0,-19,,
853,0,-19,,
803,0,-19,,
794,0,-19,,
797,0,-19,,
795,0,-19,,
812,0,-19,,
825,0,-19,,
833,0,-19,,
841,0,-19,,
835,0,-19,,
819,0,-19,,
803,0,-19,,
739,0,-19,,
779,0,-19,,
754,0,-19,,
710,0,-19,,
672,0,-19,,
671,0,-19,,
678,0,-19,,
675,0,-19,,
673,0,-19,,
670,54,-19,,
670,493,-19,-20,
670,777,-19,-20,
670,816,-19,-20,
670,775,-19,-20,
670,723,-19,-20,
670,546,-19,-20,
670,479,-19,-20,
670,247,-19,-20,
175,128,,,
154,35,,,
146,0,,,
115,0,,,
127,0,,,
129,0,,,
147,0,,,
163,0,,,
297,0,,,
367,0,,,
414,0,,,
497,0,,,
442,0,,,
599,0,-19,,
519,0,-19,,
604,0,-19,,
595,0,-19,,
587,0,-19,,
521,0,-19,,
469,0,-19,,
366,0,-19,,
376,0,-19,,
355,0,-19,,
392,0,-19,,
368,0,-19,,
356,0,-19,,
388,0,-19,,
341,0,-19,,
359,0,-19,,
355,0,-19,,
395,0,-19,,
447,0,-19,,
492,0,-19,,
484,0,-19,,
484,0,-19,,
559,0,-19,,
647,0,-19,,
664,0,-19,,
694,0,-19,,
711,0,-19,,
696,0,-19,,
659,0,-19,,
583,0,-19,,
483,0,-19,,
378,0,-19,,
305,0,-19,,
196,278,-19,,
196,661,-19,-20,
196,697,-19,-20,
196,717,-19,-20,
196,732,-19,-20,
196,773,-19,-20,
196,786,-19,-20,
196,806,-19,-20,
196,815,-19,-20,
196,820,-19,-20,
196,824,-19,-20,
196,829,-19,-20,
196,834,-19,-20,
196,839,-19,-20,
196,827,-19,-20,
196,746,-19,-20,
196,667,-19,-20,
196,618,-19,-20,
196,608,-19,-20,
196,605,-19,-20,
196,633,-19,-20,
196,668,-19,-20,
196,639,-19,-20,
196,622,-19,-20,
196,649,-19,-20,
196,650,-19,-20,
196,625,-19,-20,
196,601,-19,-20,
196,571,-19,-20,
196,592,-19,-20,
196,630,-19,-20,
196,640,-19,-20,
196,610,-19,-20,
196,637,-19,-20,
196,662,-19,-20,
196,678,-19,-20,
196,673,-19,-20,
196,720,-19,-20,
196,764,-19,-20,
196,784,-19,-20,
196,757,-19,-20,
196,756,-19,-20,
196,705,-19,-20,
196,550,-19,-20,
196,410,-19,-20,
196,312,-19,-20,
196,273,-19,-20,
196,225,-19,-20,
196,321,-19,-20,
196,278,-19,-20,
196,309,-19,-20,
196,330,-19,-20,
196,244,-19,-20,
196,293,-19,-20,
196,334,-19,-20,
196,336,-19,-20,
196,351,-19,-20,
196,360,-19,-20,
196,343,-19,-20,
196,309,-19,-20,
196,313,-19,-20,
196,340,-19,-20,
196,362,-19,-20,
196,296,-19,-20,
196,428,-19,-20,
196,501,-19,-20,
196,533,-19,-20,
196,730,-19,-20,
196,795,-19,-20,
196,857,-19,-20,
196,884,-19,-20,
196,886,-19,-20,
196,877,-19,-20,
196,869,-19,-20,
196,863,-19,-20,
196,849,-19,-20,
196,812,-19,-20,
196,746,-19,-20,
196,705,-19,-20,
196,637,-19,-20,
196,569,-19,-20,
196,536,-19,-20,
196,466,-19,-20,
196,404,-19,-20,
196,373,-19,-20,
196,310,-19,-20,
196,300,-19,-20,
196,259,-19,-20,
196,288,-19,-20,
196,267,-19,-20,
0,126,,,
333,22,,,
568,0,,,
682,0,-19,,
672,0,-19,,
618,0,-19,,
622,0,-19,,
627,0,-19,,
464,0,-19,,
405,0,-19,,
390,0,-19,,
355,0,-19,,
280,0,-19,,
59,0,,,
20,1,,,
13,9,,,
18,67,,,
30,214,,,
40,298,,,
26,363,,,
43,389,,,
43,513,,-20,
43,289,,-20,
43,313,,-20,
43,342,,-20,
43,336,,-20,
43,329,,-20,
43,299,,-20,
43,206,,-20,
923,89,-19,,
837,69,-19,,
934,59,-19,,
941,30,-19,,
945,0,-19,,
952,0,-19,,
924,0,-19,,
954,0,-19,,
955,0,-19,,
953,0,-19,,
955,0,-19,,
957,0,-19,,
960,0,-19,,
958,0,-19,,
952,0,-19,,
945,0,-19,,
933,0,-19,,
881,0,-19,,
596,0,-19,,
292,0,-19,,
227,0,-19,,
182,208,,,
141,350,,,
65,55,,,
68,65,,,
57,88,,,
47,76,,,
44,89,,,
46,69,,,
813,0,-19,,
916,0,-19,,
916,51,-19,,
921,187,-19,,
909,336,-19,,
869,412,-19,,
908,441,-19,,
900,450,-19,,
0,450,,,
0,497,,-20,
0,507,,-20,
0,658,,-20,
0,657,,-20,
0,645,,-20,
0,662,,-20,
0,670,,-20,
0,668,,-20,
0,669,,-20,
0,686,,-20,
0,707,,-20,
0,727,,-20,
0,743,,-20,
0,754,,-20,
0,760,,-20,
0,772,,-20,
0,781,,-20,
0,784,,-20,
0,770,,-20,
0,730,,-20,
0,635,,-20,
0,585,,-20,
0,525,,-20,
0,471,,-20,
0,399,,-20,
0,339,,-20,
0,233,,-20,
0,177,,-20,
776,129,-19,,
716,77,-19,,
717,71,-19,,
800,65,-19,,
764,58,-19,,
681,52,-19,,
663,62,-19,,
633,39,-19,,
645,10,-19,,
675,3,-19,,
755,0,-19,,
760,0,-19,,
632,0,-19,,
803,0,-19,,
820,0,-19,,
809,0,-19,,
677,0,-19,,
661,0,-19,,
687,0,-19,,
669,0,-19,,
650,0,-19,,
637,0,-19,,
354,0,-19,,
431,0,-19,,
533,0,-19,,
461,0,-19,,
338,0,-19,,
218,0,-19,,
149,24,,,
119,0,,,
62,0,,,
162,0,,,
284,0,,,
334,0,,,
384,0,,,
431,0,,,
449,0,,,
500,0,,,
533,0,,,
521,0,,,
507,0,,,
488,0,,,
490,0,,,
483,0,,,
505,0,,,
528,0,,,
528,0,,,
451,0,,,
442,0,,,
471,0,,,
414,0,,,
402,0,,,
400,0,,,
464,0,,,
423,0,,,
438,0,,,
459,0,,,
453,0,,,
501,0,,,
570,0,,,
501,0,,,
374,0,,,
192,73,,,
115,185,,,
101,232,,,
608,363,-19,,
764,411,-19,,
735,475,-19,,
640,480,-19,,
640,583,-19,-20,
640,545,-19,-20,
640,464,-19,-20,
640,431,-19,-20,
640,407,-19,-20,
640,327,-19,-20,
640,285,-19,-20,
640,362,-19,-20,
640,564,-19,-20,
640,729,-19,-20,
640,811,-19,-20,
640,833,-19,-20,
640,837,-19,-20,
640,840,-19,-20,
640,837,-19,-20,
640,824,-19,-20,
640,791,-19,-20,
640,728,-19,-20,
640,470,-19,-20,
640,349,-19,-20,
640,291,-19,-20,
640,344,-19,-20,
640,318,-19,-20,
640,302,-19,-20,
640,291,-19,-20,
640,264,-19,-20,
640,228,-19,-20,
640,265,-19,-20,
640,705,-19,-20,
640,732,-19,-20,
640,703,-19,-20,
640,764,-19,-20,
640,818,-19,-20,
640,857,-19,-20,
640,876,-19,-20,
640,888,-19,-20,
640,892,-19,-20,
640,891,-19,-20,
640,888,-19,-20,
640,882,-19,-20,
640,815,-19,-20,
640,716,-19,-20,
640,609,-19,-20,
640,555,-19,-20,
640,543,-19,-20,
640,531,-19,-20,
640,544,-19,-20,
640,556,-19,-20,
640,564,-19,-20,
640,578,-19,-20,
640,594,-19,-20,
640,679,-19,-20,
640,729,-19,-20,
640,758,-19,-20,
640,750,-19,-20,
640,753,-19,-20,
640,757,-19,-20,
640,758,-19,-20,
640,763,-19,-20,
640,766,-19,-20,
640,768,-19,-20,
640,770,-19,-20,
640,768,-19,-20,
640,763,-19,-20,
640,767,-19,-20,
640,776,-19,-20,
640,790,-19,-20,
640,804,-19,-20,
640,855,-19,-20,
640,889,-19,-20,
640,859,-19,-20,
640,820,-19,-20,
640,783,-19,-20,
640,752,-19,-20,
640,595,-19,-20,
640,520,-19,-20,
640,516,-19,-20,
640,495,-19,-20,
640,467,-19,-20,
640,472,-19,-20,
640,311,-19,-20,
640,254,-19,-20,
640,303,-19,-20,
640,580,-19,-20,
640,778,-19,-20,
640,713,-19,-20,
640,722,-19,-20,
640,812,-19,-20,
640,849,-19,-20,
640,830,-19,-20,
640,807,-19,-20,
640,804,-19,-20,
640,817,-19,-20,
640,823,-19,-20,
640,828,-19,-20,
640,829,-19,-20,
640,823,-19,-20,
640,805,-19,-20,
640,785,-19,-20,
640,791,-19,-20,
640,806,-19,-20,
640,837,-19,-20,
640,862,-19,-20,
640,866,-19,-20,
640,871,-19,-20,
640,872,-19,-20,
640,871,-19,-20,
640,872,-19,-20,
640,869,-19,-20,
640,871,-19,-20,
640,875,-19,-20,
640,879,-19,-20,
640,883,-19,-20,
640,887,-19,-20,
640,893,-19,-20,
640,900,-19,-20,
640,904,-19,-20,
640,905,-19,-20,
640,904,-19,-20,
640,903,-19,-20,
640,898,-19,-20,
640,892,-19,-20,
640,889,-19,-20,
640,880,-19,-20,
640,870,-19,-20,
640,853,-19,-20,
640,806,-19,-20,
640,713,-19,-20,
640,671,-19,-20,
640,639,-19,-20,
640,621,-19,-20,
640,512,-19,-20,
640,372,-19,-20,
640,270,-19,-20,
640,210,-19,-20,
640,202,-19,-20,
640,235,-19,-20,
640,237,-19,-20,
640,253,-19,-20,
640,451,-19,-20,
640,735,-19,-20,
640,792,-19,-20,
640,827,-19,-20,
640,861,-19,-20,
640,889,-19,-20,
640,901,-19,-20,
640,900,-19,-20,
640,898,-19,-20,
640,889,-19,-20,
640,872,-19,-20,
640,796,-19,-20,
640,621,-19,-20,
640,519,-19,-20,
640,308,-19,-20,
777,104,-19,,
749,0,-19,,
646,0,-19,,
632,0,-19,,
79,0,,,
67,0,,,
100,0,,,
60,135,,,
16,208,,,
0,255,,,
0,680,,-20,
0,556,,-20,
0,614,,-20,
0,400,,-20,
872,42,-19,,
701,0,-19,,
793,0,-19,,
901,0,-19,,
874,0,-19,,
723,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
806,0,-19,,
928,367,-19,,
927,368,-19,,
0,43,,,
798,0,-19,,
788,0,-19,,
938,0,-19,,
922,0,-19,,
942,0,-19,,
847,0,-19,,
886,0,-19,,
932,0,-19,,
769,0,-19,,
642,0,-19,,
0,0,,,
191,0,,,
153,0,,,
164,0,,,
171,0,,,
161,0,,,
188,0,,,
193,0,,,
658,0,-19,,
850,0,-19,,
897,0,-19,,
952,0,-19,,
949,0,-19,,
0,0,,,
919,0,-19,,
0,0,,,
0,0,,,
873,0,-19,,1
953,0,-19,,
854,0,-19,,
919,0,-19,,
913,0,-19,,
929,0,-19,,
922,0,-19,,
911,0,-19,,
897,0,-19,,
828,0,-19,,
719,0,-19,,
0,0,,,
124,0,,,
105,0,,,
72,0,,,
93,0,,,
79,0,,,
89,0,,,
61,0,,,
80,0,,,
84,0,,,
115,0,,,
121,0,,,
130,0,,,
199,0,,,
0,0,,,
215,0,,,
234,0,,,
330,0,,,
635,0,-19,,
956,0,-19,,
820,0,-19,,
938,0,-19,,
912,0,-19,,
932,0,-19,,
759,0,-19,,
819,0,-19,,
832,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
325,0,,,
367,207,,,
503,185,,,
488,86,,,
479,210,,,
599,285,-19,,
543,174,-19,,
458,116,-19,,
399,173,-19,,
329,310,-19,,
329,487,-19,-20,
329,574,-19,-20,
329,607,-19,-20,
329,590,-19,-20,
329,527,-19,-20,
329,428,-19,-20,
329,379,-19,-20,
329,346,-19,-20,
329,310,-19,-20,
329,313,-19,-20,
329,433,-19,-20,
329,650,-19,-20,
329,761,-19,-20,
329,821,-19,-20,
329,844,-19,-20,
329,850,-19,-20,
329,851,-19,-20,
329,848,-19,-20,
329,852,-19,-20,
329,857,-19,-20,
329,861,-19,-20,
329,863,-19,-20,
329,863,-19,-20,
329,865,-19,-20,
329,869,-19,-20,
329,874,-19,-20,
329,877,-19,-20,
329,877,-19,-20,
329,879,-19,-20,
329,880,-19,-20,
329,881,-19,-20,
329,881,-19,-20,
329,873,-19,-20,
329,857,-19,-20,
329,833,-19,-20,
329,784,-19,-20,
329,715,-19,-20,
329,555,-19,-20,
329,446,-19,-20,
329,453,-19,-20,
329,489,-19,-20,
329,508,-19,-20,
329,515,-19,-20,
329,489,-19,-20,
329,515,-19,-20,
329,544,-19,-20,
329,517,-19,-20,
329,429,-19,-20,
329,317,-19,-20,
329,360,-19,-20,
329,684,-19,-20,
329,867,-19,-20,
329,884,-19,-20,
329,889,-19,-20,
329,892,-19,-20,
329,900,-19,-20,
329,903,-19,-20,
329,904,-19,-20,
329,905,-19,-20,
329,905,-19,-20,
329,897,-19,-20,
329,867,-19,-20,
329,776,-19,-20,
329,596,-19,-20,
329,571,-19,-20,
329,563,-19,-20,
329,561,-19,-20,
329,556,-19,-20,
329,543,-19,-20,
329,539,-19,-20,
329,583,-19,-20,
329,767,-19,-20,
329,881,-19,-20,
329,898,-19,-20,
329,904,-19,-20,
329,904,-19,-20,
329,899,-19,-20,
329,896,-19,-20,
329,890,-19,-20,
329,849,-19,-20,
329,790,-19,-20,
329,688,-19,-20,
329,664,-19,-20,
329,536,-19,-20,
329,531,-19,-20,
329,535,-19,-20,
329,525,-19,-20,
329,509,-19,-20,
329,508,-19,-20,
329,495,-19,-20,
329,510,-19,-20,
329,518,-19,-20,
329,518,-19,-20,
329,519,-19,-20,
329,502,-19,-20,
329,511,-19,-20,
329,535,-19,-20,
329,565,-19,-20,
329,576,-19,-20,
329,547,-19,-20,
329,415,-19,-20,
329,314,-19,-20,
329,212,-19,-20,
0,117,,,
0,34,,,
961,5,-19,,
964,4,-19,,
961,0,-19,,
962,5,-19,,
952,8,-19,,
891,2,-19,,
965,9,-19,,
828,9,-19,,
271,0,-19,,
70,0,,,
36,0,,,
0,0,,,
0,0,,,
0,0,,,
75,0,,,
75,809,,-20,
75,822,,-20,
75,827,,-20,
75,833,,-20,
75,787,,-20,
75,739,,-20,
75,740,,-20,
75,754,,-20,
75,764,,-20,
75,773,,-20,
75,761,,-20,
75,699,,-20,
75,698,,-20,
75,718,,-20,
75,735,,-20,
75,742,,-20,
75,751,,-20,
75,770,,-20,
75,789,,-20,
75,789,,-20,
75,800,,-20,
75,826,,-20,
75,835,,-20,
75,835,,-20,
75,839,,-20,
75,843,,-20,
75,839,,-20,
75,840,,-20,
75,842,,-20,
75,841,,-20,
75,836,,-20,
75,824,,-20,
75,805,,-20,
75,785,,-20,
75,770,,-20,
75,763,,-20,
75,756,,-20,
75,754,,-20,
75,747,,-20,
75,728,,-20,
75,706,,-20,
75,678,,-20,
75,647,,-20,
75,617,,-20,
75,586,,-20,
75,546,,-20,
75,535,,-20,
75,530,,-20,
75,543,,-20,
75,547,,-20,
75,563,,-20,
75,572,,-20,
75,582,,-20,
75,606,,-20,
75,648,,-20,
75,667,,-20,
75,673,,-20,
75,679,,-20,
75,683,,-20,
75,680,,-20,
75,671,,-20,
75,671,,-20,
75,672,,-20,
75,645,,-20,
75,642,,-20,
75,657,,-20,
75,672,,-20,
75,684,,-20,
75,701,,-20,
75,719,,-20,
75,725,,-20,
75,725,,-20,
75,728,,-20,
75,726,,-20,
75,727,,-20,
75,727,,-20,
75,726,,-20,
75,723,,-20,
75,721,,-20,
75,713,,-20,
75,702,,-20,
75,689,,-20,
75,658,,-20,
75,613,,-20,
75,588,,-20,
75,567,,-20,
75,556,,-20,
75,550,,-20,
75,554,,-20,
75,559,,-20,
75,554,,-20,
75,542,,-20,
75,526,,-20,
75,527,,-20,
75,530,,-20,
75,536,,-20,
75,547,,-20,
75,554,,-20,
75,552,,-20,
75,556,,-20,
75,566,,-20,
75,572,,-20,
75,578,,-20,
75,579,,-20,
75,580,,-20,
75,581,,-20,
75,581,,-20,
75,585,,-20,
75,588,,-20,
75,590,,-20,
75,588,,-20,
75,583,,-20,
75,580,,-20,
75,591,,-20,
75,598,,-20,
75,607,,-20,
75,618,,-20,
75,633,,-20,
75,644,,-20,
75,654,,-20,
75,681,,-20,
75,707,,-20,
75,713,,-20,
75,720,,-20,
75,725,,-20,
75,726,,-20,
75,723,,-20,
75,727,,-20,
75,743,,-20,
75,762,,-20,
75,772,,-20,
75,783,,-20,
75,793,,-20,
75,801,,-20,
75,792,,-20,
75,763,,-20,
75,727,,-20,
75,690,,-20,
75,601,,-20,
75,560,,-20,
75,529,,-20,
75,493,,-20,
75,442,,-20,
75,366,,-20,
75,223,,-20,
873,145,-19,,
944,92,-19,,
0,60,,,
0,47,,,
0,21,,,
0,0,,,
861,0,-19,,
850,0,-19,,
896,0,-19,,
916,0,-19,,
914,0,-19,,
927,0,-19,,
936,0,-19,,
902,0,-19,,
934,0,-19,,
932,0,-19,,
939,0,-19,,
939,0,-19,,
748,0,-19,,
947,0,-19,,
867,0,-19,,
917,0,-19,,
760,0,-19,,
851,0,-19,,
854,0,-19,,
929,0,-19,,
944,0,-19,,
942,0,-19,,
846,0,-19,,
850,0,-19,,
937,0,-19,,
918,0,-19,,
821,0,-19,,
864,0,-19,,
860,0,-19,,
820,0,-19,,
831,0,-19,,
791,0,-19,,
838,0,-19,,
760,0,-19,,
908,0,-19,,
917,0,-19,,
918,0,-19,,
918,0,-19,,
920,0,-19,,
917,0,-19,,
924,0,-19,,
865,0,-19,,
887,0,-19,,
923,0,-19,,
916,0,-19,,
0,0,,,
716,0,-19,,
878,0,-19,,
0,0,,,
872,0,-19,,
852,0,-19,,
0,0,,,
0,0,,,
863,0,-19,,
817,0,-19,,
830,0,-19,,
825,0,-19,,
0,0,,,
873,0,-19,,1
906,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
911,0,-19,,
923,0,-19,,
748,0,-19,,
853,0,-19,,
847,0,-19,,
750,0,-19,,
882,0,-19,,
937,0,-19,,
869,0,-19,,
848,0,-19,,
918,0,-19,,
834,0,-19,,
880,0,-19,,
817,0,-19,,
819,0,-19,,
913,0,-19,,
829,0,-19,,
876,0,-19,,
827,0,-19,,
810,0,-19,,
833,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
704,0,-19,,
809,0,-19,,
776,0,-19,,
791,0,-19,,
783,0,-19,,
738,0,-19,,
824,0,-19,,
816,0,-19,,
812,0,-19,,
801,0,-19,,
799,0,-19,,
799,0,-19,,
800,0,-19,,
784,0,-19,,
671,0,-19,,
850,0,-19,,
906,0,-19,,
908,0,-19,,
906,0,-19,,
919,0,-19,,
787,0,-19,,
947,0,-19,,
951,0,-19,,
952,0,-19,,
952,0,-19,,
952,0,-19,,
949,0,-19,,
951,0,-19,,
764,0,-19,,
916,0,-19,,
896,0,-19,,
848,0,-19,,
0,0,,,
953,0,-19,,
880,0,-19,,
955,0,-19,,
953,0,-19,,
865,0,-19,,
0,0,,,
855,0,-19,,
867,0,-19,,
900,0,-19,,
868,0,-19,,
776,0,-19,,
832,0,-19,,
948,0,-19,,
795,0,-19,,
948,0,-19,,
904,0,-19,,
933,0,-19,,
859,0,-19,,
832,0,-19,,
904,0,-19,,
900,0,-19,,
896,0,-19,,
892,0,-19,,
887,0,-19,,
894,0,-19,,
903,0,-19,,
791,0,-19,,
875,0,-19,,
766,0,-19,,
819,0,-19,,
656,0,-19,,
936,0,-19,,
930,0,-19,,
850,0,-19,,
812,0,-19,,
0,0,,,
577,0,-19,,
434,0,-19,,
388,0,-19,,
377,0,-19,,
312,0,-19,,
342,0,-19,,
416,0,-19,,
451,0,-19,,
541,0,-19,,
0,0,,,
0,0,,,
661,0,-19,,1
796,0,-19,,
837,0,-19,,
860,0,-19,,
873,0,-19,,
759,0,-19,,
905,0,-19,,
884,0,-19,,
747,0,-19,,
768,0,-19,,
920,0,-19,,
908,0,-19,,
891,0,-19,,
834,0,-19,,
641,0,-19,,
397,0,-19,,
67,0,,,
0,0,,,
10,0,,,
251,0,,,
283,0,,,
463,0,,,
599,0,-19,,
652,0,-19,,
502,0,-19,,
678,0,-19,,
612,0,-19,,
553,0,-19,,
591,0,-19,,
705,0,-19,,
244,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
166,0,,,
0,0,,,
0,81,,,
0,775,,-20,
0,848,,-20,
0,866,,-20,
0,869,,-20,
0,873,,-20,
0,883,,-20,
0,890,,-20,
0,893,,-20,
0,894,,-20,
0,895,,-20,
0,891,,-20,
0,868,,-20,
0,804,,-20,
0,694,,-20,
0,546,,-20,
0,400,,-20,
0,350,,-20,
0,331,,-20,
0,326,,-20,
0,203,,-20,
0,278,,-20,
0,318,,-20,
0,342,,-20,
0,463,,-20,
0,697,,-20,
0,650,,-20,
0,609,,-20,
0,588,,-20,
0,583,,-20,
0,587,,-20,
0,588,,-20,
0,595,,-20,
0,592,,-20,
0,593,,-20,
0,595,,-20,
0,596,,-20,
0,597,,-20,
0,604,,-20,
0,611,,-20,
0,614,,-20,
0,614,,-20,
0,618,,-20,
0,624,,-20,
0,647,,-20,
0,666,,-20,
0,670,,-20,
0,658,,-20,
0,678,,-20,
0,698,,-20,
0,719,,-20,
0,721,,-20,
0,715,,-20,
0,706,,-20,
0,678,,-20,
0,644,,-20,
0,615,,-20,
0,587,,-20,
0,596,,-20,
0,590,,-20,
0,599,,-20,
0,625,,-20,
0,619,,-20,
0,549,,-20,
0,478,,-20,
0,496,,-20,
0,723,,-20,
0,758,,-20,
0,795,,-20,
0,849,,-20,
0,874,,-20,
0,894,,-20,
0,905,,-20,
0,896,,-20,
0,892,,-20,
0,888,,-20,
0,865,,-20,
0,819,,-20,
0,786,,-20,
0,724,,-20,
0,656,,-20,
0,555,,-20,
0,560,,-20,
0,556,,-20,
0,444,,-20,
0,437,,-20,
0,544,,-20,
0,567,,-20,
0,580,,-20,
0,548,,-20,
0,544,,-20,
0,566,,-20,
0,575,,-20,
0,611,,-20,
0,648,,-20,
0,734,,-20,
0,817,,-20,
0,825,,-20,
0,829,,-20,
0,842,,-20,
0,852,,-20,
0,849,,-20,
0,837,,-20,
0,823,,-20,
0,804,,-20,
0,806,,-20,
0,810,,-20,
0,758,,-20,
0,657,,-20,
0,520,,-20,
0,418,,-20,
620,107,-19,,
0,0,,,
492,0,,,
0,0,,,
0,0,,,
879,0,-19,,
881,0,-19,,
886,0,-19,,
897,0,-19,,
879,0,-19,,
836,0,-19,,
886,0,-19,,
911,0,-19,,
920,0,-19,,
925,0,-19,,
879,0,-19,,
918,0,-19,,
928,0,-19,,
932,0,-19,,
934,0,-19,,
927,0,-19,,
938,0,-19,,
943,0,-19,,
946,0,-19,,
948,0,-19,,
946,0,-19,,
944,0,-19,,
943,0,-19,,
937,0,-19,,
932,0,-19,,
925,0,-19,,
909,0,-19,,
890,0,-19,,
872,0,-19,,
855,0,-19,,
757,0,-19,,
805,0,-19,,
772,0,-19,,
722,0,-19,,
682,0,-19,,
673,0,-19,,
650,0,-19,,
648,0,-19,,
640,0,-19,,
608,0,-19,,
604,0,-19,,
602,0,-19,,
578,0,-19,,
568,0,-19,,
546,0,-19,,
528,0,-19,,
554,0,-19,,
568,0,-19,,
560,0,-19,,
531,0,-19,,
362,464,-19,,
362,773,-19,-20,
362,815,-19,-20,
362,783,-19,-20,
362,778,-19,-20,
362,792,-19,-20,
362,797,-19,-20,
362,782,-19,-20,
362,765,-19,-20,
362,748,-19,-20,
362,729,-19,-20,
362,686,-19,-20,
362,611,-19,-20,
362,467,-19,-20,
362,293,-19,-20,
470,154,-19,,
430,122,-19,,
493,105,-19,,
709,67,-19,,
684,0,-19,,
867,2,-19,,
892,1,-19,,
911,0,-19,,
784,0,-19,,
932,0,-19,,
911,0,-19,,
812,0,-19,,
804,0,-19,,
825,0,-19,,
721,0,-19,,
811,0,-19,,
754,0,-19,,
795,0,-19,,
772,0,-19,,
746,0,-19,,
709,0,-19,,
651,0,-19,,
567,0,-19,,
636,0,-19,,
638,0,-19,,
651,0,-19,,
632,0,-19,,
542,0,-19,,
542,704,-19,-20,
542,875,-19,-20,
542,893,-19,-20,
542,896,-19,-20,
542,902,-19,-20,
542,908,-19,-20,
542,912,-19,-20,
542,913,-19,-20,
542,914,-19,-20,
542,915,-19,-20,
542,914,-19,-20,
542,913,-19,-20,
542,915,-19,-20,
542,913,-19,-20,
542,913,-19,-20,
542,910,-19,-20,
542,898,-19,-20,
542,873,-19,-20,
542,715,-19,-20,
542,328,-19,-20,
292,119,-19,,
229,25,-19,,
27,0,,,
0,0,,,
0,0,,,
35,0,,,
739,0,-19,,
817,0,-19,,
717,0,-19,,
831,0,-19,,
876,0,-19,,
876,0,-19,,
703,0,-19,,
679,0,-19,,
696,0,-19,,
651,0,-19,,
510,0,-19,,
372,0,-19,,
260,0,-19,,
196,0,-19,,
201,0,-19,,
166,0,,,
185,0,,,
209,0,,,
181,0,,,
288,0,,,
830,0,-19,,
913,0,-19,,
877,0,-19,,
936,0,-19,,
943,0,-19,,
944,0,-19,,
944,0,-19,,
939,0,-19,,
944,0,-19,,
947,0,-19,,
943,0,-19,,
949,0,-19,,
949,0,-19,,
916,0,-19,,
945,0,-19,,
946,0,-19,,
955,0,-19,,
895,0,-19,,
888,0,-19,,
841,0,-19,,
0,0,,,
0,0,,,
872,0,-19,,
962,0,-19,,
961,0,-19,,
0,0,,,
0,0,,,
941,0,-19,,
0,0,,,
953,0,-19,,
925,0,-19,,
875,0,-19,,
627,0,-19,,
946,0,-19,,
827,0,-19,,
941,0,-19,,
831,0,-19,,
